scenario,quantum_coupling,diffusion_rate,collapse_enabled,population,max_steps,seed,alive_count,alive_rate,avg_survival_steps,max_survival_steps,avg_final_energy,avg_steps_taken,deadend_escapes,barrier_crossings,first_crossing_latency_mean,first_crossing_latency_median,crossing_toward_frac,wall_crossings,wall_step_crossings,seam_crossings,edge_crossings,edge_crossing_step_mean,final_coherence_mean,final_pilot_wave_mean,anticipatory_index_mean,anticipatory_frac_mean,maze_goal_reached,maze_route_gap_frac,maze_route_edge_frac,phi_mean,phi_final,path_eff_reached,path_eff_mean
tunnel,0.0,0.2,True,20,500,0,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,0,nan,0.9371022582054138,0.6782592535018921,nan,nan,0,nan,nan,0.7573520690202713,0.7573520690202713,0,nan
tunnel,0.0,0.2,True,20,500,1000,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,0,nan,0.9371022582054138,0.6782592535018921,nan,nan,0,nan,nan,0.7573520690202713,0.7573520690202713,0,nan
tunnel,0.0,0.2,True,20,500,2000,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,0,nan,0.9371022582054138,0.6782592535018921,nan,nan,0,nan,nan,0.7573520690202713,0.7573520690202713,0,nan
tunnel,0.0,0.2,True,20,500,3000,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,0,nan,0.9371022582054138,0.6782592535018921,nan,nan,0,nan,nan,0.7573520690202713,0.7573520690202713,0,nan
tunnel,0.0,0.2,True,20,500,4000,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,0,nan,0.9371022582054138,0.6782592535018921,nan,nan,0,nan,nan,0.7573520690202713,0.7573520690202713,0,nan
tunnel,0.0,0.2,True,20,500,5000,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,0,nan,0.9371022582054138,0.6782592535018921,nan,nan,0,nan,nan,0.7573520690202713,0.7573520690202713,0,nan
tunnel,0.0,0.2,True,20,500,6000,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,0,nan,0.9371022582054138,0.6782592535018921,nan,nan,0,nan,nan,0.7573520690202713,0.7573520690202713,0,nan
tunnel,0.0,0.2,True,20,500,7000,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,0,nan,0.9371022582054138,0.6782592535018921,nan,nan,0,nan,nan,0.7573520690202713,0.7573520690202713,0,nan
tunnel,0.0,0.2,True,20,500,8000,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,0,nan,0.9371022582054138,0.6782592535018921,nan,nan,0,nan,nan,0.7573520690202713,0.7573520690202713,0,nan
tunnel,0.0,0.2,True,20,500,9000,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,0,nan,0.9371022582054138,0.6782592535018921,nan,nan,0,nan,nan,0.7573520690202713,0.7573520690202713,0,nan
tunnel,0.0,0.2,False,20,500,0,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.022636640816926956,nan,nan,0,nan,nan,0.7573520690202713,0.7573520690202713,0,nan
tunnel,0.0,0.2,False,20,500,1000,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.022636640816926956,nan,nan,0,nan,nan,0.7573520690202713,0.7573520690202713,0,nan
tunnel,0.0,0.2,False,20,500,2000,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.022636640816926956,nan,nan,0,nan,nan,0.7573520690202713,0.7573520690202713,0,nan
tunnel,0.0,0.2,False,20,500,3000,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.022636640816926956,nan,nan,0,nan,nan,0.7573520690202713,0.7573520690202713,0,nan
tunnel,0.0,0.2,False,20,500,4000,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.022636640816926956,nan,nan,0,nan,nan,0.7573520690202713,0.7573520690202713,0,nan
tunnel,0.0,0.2,False,20,500,5000,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.022636640816926956,nan,nan,0,nan,nan,0.7573520690202713,0.7573520690202713,0,nan
tunnel,0.0,0.2,False,20,500,6000,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.022636640816926956,nan,nan,0,nan,nan,0.7573520690202713,0.7573520690202713,0,nan
tunnel,0.0,0.2,False,20,500,7000,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.022636640816926956,nan,nan,0,nan,nan,0.7573520690202713,0.7573520690202713,0,nan
tunnel,0.0,0.2,False,20,500,8000,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.022636640816926956,nan,nan,0,nan,nan,0.7573520690202713,0.7573520690202713,0,nan
tunnel,0.0,0.2,False,20,500,9000,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.022636640816926956,nan,nan,0,nan,nan,0.7573520690202713,0.7573520690202713,0,nan
tunnel,0.1,0.2,True,20,500,10,0,0.0,100.0,100,0.0,100.0,0,19,3.0526315789473686,2.0,1.0,0,0,19,20,1.0,0.9923595190048218,1.8812689781188965,nan,nan,0,nan,nan,0.757352203130722,0.757352203130722,0,nan
tunnel,0.1,0.2,True,20,500,1010,20,1.0,500.0,500,500.0,500.0,0,20,2.1,2.0,1.0,0,0,20,20,1.15,0.9778308868408203,5.503833770751953,nan,nan,0,nan,nan,0.7573521316051484,0.7573521286249161,20,0.8563567619052952
tunnel,0.1,0.2,True,20,500,2010,20,1.0,500.0,500,500.0,500.0,0,20,2.9,2.0,1.0,0,0,20,20,1.2,0.9773900508880615,5.589400291442871,nan,nan,0,nan,nan,0.7573521316051484,0.7573521286249161,20,0.8027404194252579
tunnel,0.1,0.2,True,20,500,3010,20,1.0,500.0,500,500.0,500.0,0,20,2.4,2.0,1.0,0,0,20,20,1.15,0.9777398109436035,5.5029168128967285,nan,nan,0,nan,nan,0.7573521316051484,0.7573521286249161,20,0.8493836345208059
tunnel,0.1,0.2,True,20,500,4010,20,1.0,500.0,500,500.0,500.0,0,20,2.05,2.0,1.0,0,0,20,20,1.15,0.9778963923454285,5.5042805671691895,nan,nan,0,nan,nan,0.7573521316051484,0.7573521286249161,20,0.8554905084241907
tunnel,0.1,0.2,True,20,500,5010,20,1.0,500.0,500,500.0,500.0,0,20,1.6,2.0,1.0,0,0,20,20,1.1,0.9777323603630066,5.496082305908203,nan,nan,0,nan,nan,0.7573521316051484,0.7573521286249161,20,0.846882605838012
tunnel,0.1,0.2,True,20,500,6010,20,1.0,500.0,500,500.0,500.0,0,20,2.0,2.0,1.0,0,0,20,20,1.05,0.9777457118034363,5.502066135406494,nan,nan,0,nan,nan,0.7573521316051484,0.7573521286249161,20,0.8532943764800383
tunnel,0.1,0.2,True,20,500,7010,20,1.0,500.0,500,500.0,500.0,0,20,2.55,2.0,1.0,0,0,20,20,1.2,0.9775865077972412,5.511028289794922,nan,nan,0,nan,nan,0.7573521316051484,0.7573521286249161,20,0.816992525199509
tunnel,0.1,0.2,True,20,500,8010,20,1.0,500.0,500,500.0,500.0,0,20,3.0,2.0,1.0,0,0,20,20,1.1,0.977800190448761,5.569395542144775,nan,nan,0,nan,nan,0.7573521316051484,0.7573521286249161,20,0.8558826082885427
tunnel,0.1,0.2,True,20,500,9010,20,1.0,500.0,500,500.0,500.0,0,20,2.15,2.0,1.0,0,0,20,20,1.15,0.9779855608940125,5.506021499633789,nan,nan,0,nan,nan,0.7573521316051484,0.7573521286249161,20,0.8551647435316205
tunnel,0.1,0.2,False,20,500,10,20,1.0,500.0,500,590.0,500.0,0,20,1.5,1.0,1.0,0,0,20,20,1.4,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573522001504898,0.7573521584272385,20,0.8061066354813914
tunnel,0.1,0.2,False,20,500,1010,20,1.0,500.0,500,585.0,500.0,0,20,2.2,1.0,1.0,0,0,20,20,1.55,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573522001504898,0.7573521584272385,20,0.8034977384857674
tunnel,0.1,0.2,False,20,500,2010,20,1.0,500.0,500,580.0,500.0,0,20,2.05,1.0,1.0,0,0,20,20,2.75,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573522001504898,0.7573521584272385,20,0.7447000677618838
tunnel,0.1,0.2,False,20,500,3010,20,1.0,500.0,500,585.0,500.0,0,20,1.5,1.0,1.0,0,0,20,20,2.4,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573522001504898,0.7573521584272385,20,0.7684910073345413
tunnel,0.1,0.2,False,20,500,4010,20,1.0,500.0,500,590.0,500.0,0,20,1.75,1.5,1.0,0,0,20,20,1.95,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573522001504898,0.7573521584272385,20,0.782874555068695
tunnel,0.1,0.2,False,20,500,5010,19,0.95,480.0,500,565.0,480.0,0,19,2.1052631578947367,1.0,1.0,0,0,19,20,5.65,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573522001504898,0.7573521584272385,19,0.8118838144070845
tunnel,0.1,0.2,False,20,500,6010,20,1.0,500.0,500,580.0,500.0,0,20,2.25,2.0,1.0,0,0,20,20,2.1,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573522001504898,0.7573521584272385,20,0.7542640797978374
tunnel,0.1,0.2,False,20,500,7010,20,1.0,500.0,500,590.0,500.0,0,20,1.75,1.5,1.0,0,0,20,20,1.25,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573522001504898,0.7573521584272385,20,0.7796907804411972
tunnel,0.1,0.2,False,20,500,8010,19,0.95,480.0,500,555.0,480.0,0,20,1.7,1.0,1.0,0,0,20,20,3.1,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573522001504898,0.7573521584272385,19,0.786990249776348
tunnel,0.1,0.2,False,20,500,9010,20,1.0,500.0,500,585.0,500.0,0,20,1.95,1.5,1.0,0,0,20,20,1.95,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573522001504898,0.7573521584272385,20,0.7836399246550175
tunnel,0.3,0.2,True,20,500,30,20,1.0,500.0,500,500.0,500.0,0,20,1.9,2.0,1.0,0,0,20,20,1.05,0.9779413938522339,5.504817962646484,nan,nan,0,nan,nan,0.7573522299528122,0.7573522627353668,20,0.8524966914063382
tunnel,0.3,0.2,True,20,500,1030,20,1.0,500.0,500,500.0,500.0,0,20,2.0,2.0,1.0,0,0,20,20,1.15,0.9780018329620361,5.503195762634277,nan,nan,0,nan,nan,0.7573522299528122,0.7573522627353668,20,0.8502465498677306
tunnel,0.3,0.2,True,20,500,2030,20,1.0,500.0,500,500.0,500.0,0,20,2.95,2.0,1.0,0,0,20,20,1.1,0.9775193929672241,5.6154680252075195,nan,nan,0,nan,nan,0.7573522388935089,0.757352277636528,20,0.8244740070477394
tunnel,0.3,0.2,True,20,500,3030,20,1.0,500.0,500,500.0,500.0,0,20,2.9,2.0,1.0,0,0,20,20,1.15,0.9777209758758545,5.562604904174805,nan,nan,0,nan,nan,0.7573522388935089,0.757352277636528,20,0.8225899002056825
tunnel,0.3,0.2,True,20,500,4030,20,1.0,500.0,500,500.0,500.0,0,20,2.1,2.0,1.0,0,0,20,20,1.0,0.9779403805732727,5.507073879241943,nan,nan,0,nan,nan,0.7573522299528122,0.7573522627353668,20,0.8554230639938372
tunnel,0.3,0.2,True,20,500,5030,20,1.0,500.0,500,500.0,500.0,0,20,2.15,2.0,1.0,0,0,20,20,1.05,0.9780124425888062,5.508086204528809,nan,nan,0,nan,nan,0.7573522299528122,0.7573522627353668,20,0.8588470529712715
tunnel,0.3,0.2,True,20,500,6030,20,1.0,500.0,500,500.0,500.0,0,20,2.15,2.0,1.0,0,0,20,20,1.05,0.9780332446098328,5.505338191986084,nan,nan,0,nan,nan,0.7573522299528122,0.7573522627353668,20,0.8524536383493813
tunnel,0.3,0.2,True,20,500,7030,20,1.0,500.0,500,500.0,500.0,0,20,2.0,2.0,1.0,0,0,20,20,1.1,0.9779486060142517,5.505401134490967,nan,nan,0,nan,nan,0.7573522299528122,0.7573522627353668,20,0.8523641895789782
tunnel,0.3,0.2,True,20,500,8030,20,1.0,500.0,500,500.0,500.0,0,20,2.1,2.0,1.0,0,0,20,20,1.1,0.9780331254005432,5.507483005523682,nan,nan,0,nan,nan,0.7573522299528122,0.7573522627353668,20,0.8574881825350633
tunnel,0.3,0.2,True,20,500,9030,20,1.0,500.0,500,500.0,500.0,0,20,2.35,2.0,1.0,0,0,20,20,1.0,0.977861762046814,5.513638496398926,nan,nan,0,nan,nan,0.7573522418737412,0.7573522925376892,20,0.8238714979510077
tunnel,0.3,0.2,False,20,500,30,20,1.0,500.0,500,600.0,500.0,0,20,1.2,1.0,1.0,0,0,20,20,1.85,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573525577783584,0.7573525458574295,20,0.9664281503972575
tunnel,0.3,0.2,False,20,500,1030,20,1.0,500.0,500,600.0,500.0,0,20,1.25,1.0,1.0,0,0,20,20,1.5,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573525577783584,0.7573525458574295,20,0.9678043335136903
tunnel,0.3,0.2,False,20,500,2030,20,1.0,500.0,500,600.0,500.0,0,20,1.5,1.0,1.0,0,0,20,20,1.75,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573525577783584,0.7573525458574295,20,0.9419876204583234
tunnel,0.3,0.2,False,20,500,3030,20,1.0,500.0,500,600.0,500.0,0,20,1.1,1.0,1.0,0,0,20,20,1.75,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573525577783584,0.7573525458574295,20,0.9500502299522815
tunnel,0.3,0.2,False,20,500,4030,20,1.0,500.0,500,600.0,500.0,0,20,1.3,1.0,1.0,0,0,20,20,1.5,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573525577783584,0.7573525458574295,20,0.9500494610152395
tunnel,0.3,0.2,False,20,500,5030,20,1.0,500.0,500,600.0,500.0,0,20,1.35,1.0,1.0,0,0,20,20,1.6,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573525577783584,0.7573525458574295,20,0.9811363012723321
tunnel,0.3,0.2,False,20,500,6030,20,1.0,500.0,500,600.0,500.0,0,20,1.25,1.0,1.0,0,0,20,20,1.35,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573525577783584,0.7573525458574295,20,0.9657314104842067
tunnel,0.3,0.2,False,20,500,7030,20,1.0,500.0,500,600.0,500.0,0,20,1.15,1.0,1.0,0,0,20,20,1.8,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573525577783584,0.7573525458574295,20,0.9595204842107881
tunnel,0.3,0.2,False,20,500,8030,20,1.0,500.0,500,600.0,500.0,0,20,1.45,1.0,1.0,0,0,20,20,1.7,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573525577783584,0.7573525458574295,20,0.9340880396123644
tunnel,0.3,0.2,False,20,500,9030,20,1.0,500.0,500,600.0,500.0,0,20,1.2,1.0,1.0,0,0,20,20,1.5,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573525577783584,0.7573525458574295,20,0.975937684855193
tunnel,0.5,0.2,True,20,500,50,20,1.0,500.0,500,500.0,500.0,0,20,1.9,2.0,1.0,0,0,20,20,1.05,0.9780082702636719,5.507205486297607,nan,nan,0,nan,nan,0.7573523461818695,0.7573523372411728,20,0.8584620825905324
tunnel,0.5,0.2,True,20,500,1050,20,1.0,500.0,500,500.0,500.0,0,20,1.85,2.0,1.0,0,0,20,20,1.0,0.9779449701309204,5.5006937980651855,nan,nan,0,nan,nan,0.7573523432016372,0.7573523372411728,20,0.8471587269893147
tunnel,0.5,0.2,True,20,500,2050,20,1.0,500.0,500,500.0,500.0,0,20,2.8,2.0,1.0,0,0,20,20,1.1,0.9777895212173462,5.540626049041748,nan,nan,0,nan,nan,0.7573523461818695,0.7573523372411728,20,0.8314192350681113
tunnel,0.5,0.2,True,20,500,3050,20,1.0,500.0,500,500.0,500.0,0,20,3.0,2.0,1.0,0,0,20,20,1.0,0.9778053760528564,5.539913654327393,nan,nan,0,nan,nan,0.7573523461818695,0.7573523372411728,20,0.8366682507498023
tunnel,0.5,0.2,True,20,500,4050,20,1.0,500.0,500,500.0,500.0,0,20,1.85,2.0,1.0,0,0,20,20,1.05,0.9779337048530579,5.498952388763428,nan,nan,0,nan,nan,0.7573523402214051,0.7573523223400116,20,0.8436684245516517
tunnel,0.5,0.2,True,20,500,5050,20,1.0,500.0,500,500.0,500.0,0,20,2.7,2.0,1.0,0,0,20,20,1.0,0.9780840873718262,5.517692565917969,nan,nan,0,nan,nan,0.7573523461818695,0.7573523372411728,20,0.858766398857053
tunnel,0.5,0.2,True,20,500,6050,20,1.0,500.0,500,505.0,500.0,0,20,1.85,2.0,1.0,0,0,20,20,1.0,0.9776960611343384,5.501514911651611,nan,nan,0,nan,nan,0.7573523461818695,0.7573523372411728,20,0.8308741259816962
tunnel,0.5,0.2,True,20,500,7050,20,1.0,500.0,500,500.0,500.0,0,20,2.45,2.0,1.0,0,0,20,20,1.0,0.977974534034729,5.508124828338623,nan,nan,0,nan,nan,0.7573523461818695,0.7573523372411728,20,0.8554238999346946
tunnel,0.5,0.2,True,20,500,8050,20,1.0,500.0,500,500.0,500.0,0,20,2.95,2.0,1.0,0,0,20,20,1.0,0.9777511358261108,5.536172866821289,nan,nan,0,nan,nan,0.7573523461818695,0.7573523372411728,20,0.832475171373946
tunnel,0.5,0.2,True,20,500,9050,20,1.0,500.0,500,500.0,500.0,0,20,2.0,2.0,1.0,0,0,20,20,1.0,0.9779896140098572,5.501492023468018,nan,nan,0,nan,nan,0.7573523432016372,0.7573523372411728,20,0.8496408615027763
tunnel,0.5,0.2,False,20,500,50,20,1.0,500.0,500,600.0,500.0,0,20,1.1,1.0,1.0,0,0,20,20,1.15,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573529690504074,0.7573529928922653,20,0.996559450669829
tunnel,0.5,0.2,False,20,500,1050,20,1.0,500.0,500,600.0,500.0,0,20,1.1,1.0,1.0,0,0,20,20,1.3,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573529690504074,0.7573529928922653,20,0.9961026731053056
tunnel,0.5,0.2,False,20,500,2050,20,1.0,500.0,500,600.0,500.0,0,20,1.2,1.0,1.0,0,0,20,20,1.05,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573529690504074,0.7573529928922653,20,0.9852974847011167
tunnel,0.5,0.2,False,20,500,3050,20,1.0,500.0,500,600.0,500.0,0,20,1.25,1.0,1.0,0,0,20,20,1.15,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573529690504074,0.7573529928922653,20,1.0031209692984224
tunnel,0.5,0.2,False,20,500,4050,20,1.0,500.0,500,600.0,500.0,0,20,1.05,1.0,1.0,0,0,20,20,1.25,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573529690504074,0.7573529928922653,20,0.9922328238747973
tunnel,0.5,0.2,False,20,500,5050,20,1.0,500.0,500,600.0,500.0,0,20,1.2,1.0,1.0,0,0,20,20,1.35,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573529690504074,0.7573529928922653,20,0.9996471516758249
tunnel,0.5,0.2,False,20,500,6050,20,1.0,500.0,500,600.0,500.0,0,20,1.2,1.0,1.0,0,0,20,20,1.15,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573529690504074,0.7573529928922653,20,0.9950690959403286
tunnel,0.5,0.2,False,20,500,7050,20,1.0,500.0,500,600.0,500.0,0,20,1.1,1.0,1.0,0,0,20,20,1.1,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573529690504074,0.7573529928922653,20,1.0024811252043409
tunnel,0.5,0.2,False,20,500,8050,20,1.0,500.0,500,600.0,500.0,0,20,1.1,1.0,1.0,0,0,20,20,1.65,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573529690504074,0.7573529928922653,20,0.9861662373626459
tunnel,0.5,0.2,False,20,500,9050,20,1.0,500.0,500,600.0,500.0,0,20,1.15,1.0,1.0,0,0,20,20,1.3,1.0,0.026535507291555405,nan,nan,0,nan,nan,0.7573529690504074,0.7573529928922653,20,0.9952407976310347
